X,Y,FID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip
-93.2600521909999,44.9532993020001,1547,Aug14,2036Aug14,Trichlorofluoromethane,1.1,ug/m3,75-69-4,5600000,ug/m3,REL,MPCA - 963,MPCA,2727 10th Ave S,Minneapolis,MN,55407
-93.2601293929999,44.9084294470001,1548,Aug14,2042Aug14,2-Butanone (MEK),1.9,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.2601293929999,44.9084294470001,1549,Aug14,2042Aug14,Acetone,10.8,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.2601293929999,44.9084294470001,1550,Aug14,2042Aug14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.2601293929999,44.9084294470001,1551,Aug14,2042Aug14,Ethanol,11.8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.2601293929999,44.9084294470001,1552,Aug14,2042Aug14,Methylene Chloride,4.6,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.2601293929999,44.9084294470001,1553,Aug14,2042Aug14,n-Heptane,1.3,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.2601293929999,44.9084294470001,1554,Aug14,2042Aug14,Propylene,1.3,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.2601293929999,44.9084294470001,1555,Aug14,2042Aug14,Toluene,0.95,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.2601293929999,44.9084294470001,1556,Aug14,2042Aug14,Trichlorofluoromethane,1,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,5210 10th Ave S,Minneapolis,MN,55417
-93.225361594,45.012608399,1557,Aug14,2055Aug14,"1,2,4-Trimethylbenzene",0.8,ug/m3,95-63-6,0,N/A,N/A,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1558,Aug14,2055Aug14,2-Butanone (MEK),1.8,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1559,Aug14,2055Aug14,Acetone,6.8,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1560,Aug14,2055Aug14,Benzene,0.4,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1561,Aug14,2055Aug14,Carbon tetrachloride,0.75,ug/m3,56-23-5,12600,ug/m3,REL,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1562,Aug14,2055Aug14,Chloromethane,0.76,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1563,Aug14,2055Aug14,Dichlorodifluoromethane,1.7,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1564,Aug14,2055Aug14,Ethanol,15.9,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1565,Aug14,2055Aug14,Ethylbenzene,1.3,ug/m3,100-41-4,10000,ug/m3,HRV,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1566,Aug14,2055Aug14,m&p-Xylene,1.4,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1567,Aug14,2055Aug14,Methylene Chloride,2.2,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1568,Aug14,2055Aug14,n-Hexane,0.88,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1569,Aug14,2055Aug14,o-Xylene,1.1,ug/m3,95-47-6,0,N/A,N/A,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1570,Aug14,2055Aug14,Toluene,1.1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.225361594,45.012608399,1571,Aug14,2055Aug14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2331 Roosevelt St NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1572,Aug14,2058Aug14,2-Butanone (MEK),3.3,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1573,Aug14,2058Aug14,Acetone,14.1,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1574,Aug14,2058Aug14,Chloromethane,0.63,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1575,Aug14,2058Aug14,Dichlorodifluoromethane,2.8,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1576,Aug14,2058Aug14,Ethanol,10.6,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1577,Aug14,2058Aug14,m&p-Xylene,0.8,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1578,Aug14,2058Aug14,Methylene Chloride,4.4,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1579,Aug14,2058Aug14,n-Heptane,1.8,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1580,Aug14,2058Aug14,Propylene,1.3,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.257638329,45.0337607480001,1581,Aug14,2058Aug14,Toluene,1.5,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,569 36th Ave NE,Minneapolis,MN,55418
-93.290330699,44.9322321330001,1582,Aug14,2059Aug14,2-Butanone (MEK),0.73,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,817 39th St W,Minneapolis,MN,55409
-93.290330699,44.9322321330001,1583,Aug14,2059Aug14,Acetone,7.7,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,817 39th St W,Minneapolis,MN,55409
-93.290330699,44.9322321330001,1584,Aug14,2059Aug14,Dichlorodifluoromethane,2.6,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,817 39th St W,Minneapolis,MN,55409
-93.290330699,44.9322321330001,1585,Aug14,2059Aug14,Ethanol,6.1,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,817 39th St W,Minneapolis,MN,55409
-93.290330699,44.9322321330001,1586,Aug14,2059Aug14,Methylene Chloride,73.6,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,817 39th St W,Minneapolis,MN,55409
-93.290330699,44.9322321330001,1587,Aug14,2059Aug14,n-Heptane,0.89,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,817 39th St W,Minneapolis,MN,55409
-93.290330699,44.9322321330001,1588,Aug14,2059Aug14,Propylene,0.63,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,817 39th St W,Minneapolis,MN,55409
-93.290330699,44.9322321330001,1589,Aug14,2059Aug14,Toluene,1.1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,817 39th St W,Minneapolis,MN,55409
-93.315230357,45.0439124390001,1590,Aug14,2086Aug14,"1,2,4-Trichlorobenzene",1.9,ug/m3,120-82-1,40000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1591,Aug14,2086Aug14,"1,4-Dichlorobenzene",1.6,ug/m3,106-46-7,800,ug/m3,HRV,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1592,Aug14,2086Aug14,2-Butanone (MEK),2.9,ug/m3,78-93-3,10000,ug/m3,HRV,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1593,Aug14,2086Aug14,2-Hexanone,1.1,ug/m3,591-78-6,4000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1594,Aug14,2086Aug14,4-Methyl-2-pentanone (MIBK),55.9,ug/m3,108-10-1,205000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1595,Aug14,2086Aug14,Acetone,78.9,ug/m3,67-64-1,590000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1596,Aug14,2086Aug14,Chlorobenzene,0.84,ug/m3,108-90-7,350000,ug/m3,PEL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1597,Aug14,2086Aug14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1598,Aug14,2086Aug14,Ethanol,9.3,ug/m3,64-17-5,1900000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1599,Aug14,2086Aug14,m&p-Xylene,0.92,ug/m3,179601-23-1,350000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1600,Aug14,2086Aug14,Methylene Chloride,2.4,ug/m3,75-09-2,20,ug/m3,HRV,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1601,Aug14,2086Aug14,n-Heptane,1.3,ug/m3,142-82-5,350000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1602,Aug14,2086Aug14,Tetrachloroethene,7.4,ug/m3,127-18-4,20,ug/m3,RAA,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1603,Aug14,2086Aug14,Toluene,1.9,ug/m3,108-88-3,400,ug/m3,HRV,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1604,Aug14,2086Aug14,Trichloroethene,1.1,ug/m3,79-01-6,3,ug/m3,HRV,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.315230357,45.0439124390001,1605,Aug14,2086Aug14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,Pinta Foamtec SE Corner,business,2601 49th Ave N,Minneapolis,MN,55430
-93.320875673,44.948499057,1606,Aug14,2091Aug14,2-Butanone (MEK),1.9,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875673,44.948499057,1607,Aug14,2091Aug14,Acetone,12.4,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875673,44.948499057,1608,Aug14,2091Aug14,Chlorobenzene,1.1,ug/m3,108-90-7,350000,ug/m3,PEL,,Volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875673,44.948499057,1609,Aug14,2091Aug14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875673,44.948499057,1610,Aug14,2091Aug14,Ethanol,15.2,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875673,44.948499057,1611,Aug14,2091Aug14,n-Heptane,1.4,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875673,44.948499057,1612,Aug14,2091Aug14,Toluene,1.1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.320875673,44.948499057,1613,Aug14,2091Aug14,Trichlorofluoromethane,1.2,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,3118 Lake St W,Minneapolis,MN,55416
-93.289678379,45.0326909710001,1614,Aug14,2094Aug14,2-Butanone (MEK),2.3,ug/m3,78-93-3,10000,ug/m3,HRV,Webber Park duplicate,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,1615,Aug14,2094Aug14,Acetone,13.8,ug/m3,67-64-1,590000,ug/m3,REL,Webber Park duplicate,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,1616,Aug14,2094Aug14,Dichlorodifluoromethane,3.1,ug/m3,75-71-8,4950000,ug/m3,REL,Webber Park duplicate,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,1617,Aug14,2094Aug14,Ethanol,10.8,ug/m3,64-17-5,1900000,ug/m3,REL,Webber Park duplicate,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,1618,Aug14,2094Aug14,Methylene Chloride,3.9,ug/m3,75-09-2,20,ug/m3,HRV,Webber Park duplicate,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,1619,Aug14,2094Aug14,Propylene,1.7,ug/m3,115-07-1,1050000,ug/m3,REL,Webber Park duplicate,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,1620,Aug14,2094Aug14,Toluene,1.1,ug/m3,108-88-3,400,ug/m3,HRV,Webber Park duplicate,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.208779106,44.9470596960001,1621,Aug14,2102Aug14,2-Butanone (MEK),1.7,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,3038 45th Ave S,Minneapolis,MN,55406
-93.208779106,44.9470596960001,1622,Aug14,2102Aug14,Acetone,9.4,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3038 45th Ave S,Minneapolis,MN,55406
-93.208779106,44.9470596960001,1623,Aug14,2102Aug14,Dichlorodifluoromethane,2.6,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3038 45th Ave S,Minneapolis,MN,55406
-93.208779106,44.9470596960001,1624,Aug14,2102Aug14,Ethanol,10.6,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3038 45th Ave S,Minneapolis,MN,55406
-93.208779106,44.9470596960001,1625,Aug14,2102Aug14,Methylene Chloride,1.1,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3038 45th Ave S,Minneapolis,MN,55406
-93.208779106,44.9470596960001,1626,Aug14,2102Aug14,n-Heptane,1.3,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,3038 45th Ave S,Minneapolis,MN,55406
-93.208779106,44.9470596960001,1627,Aug14,2102Aug14,Toluene,1.3,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3038 45th Ave S,Minneapolis,MN,55406
-93.208779106,44.9470596960001,1628,Aug14,2102Aug14,Trichlorofluoromethane,1.1,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,3038 45th Ave S,Minneapolis,MN,55406
-93.211499643,44.9398095380001,1629,Aug14,2108Aug14,2-Butanone (MEK),1.6,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406
-93.211499643,44.9398095380001,1630,Aug14,2108Aug14,Acetone,15.1,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406
-93.211499643,44.9398095380001,1631,Aug14,2108Aug14,Chloromethane,0.84,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406
-93.211499643,44.9398095380001,1632,Aug14,2108Aug14,Ethanol,6.9,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406
-93.211499643,44.9398095380001,1633,Aug14,2108Aug14,Methylene Chloride,1.2,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3454 43rd Ave S,Minneapolis,MN,55406
-93.2267939129999,44.9356498450001,1634,Aug14,2149Aug14,2-Butanone (MEK),2.6,ug/m3,78-93-3,10000,ug/m3,HRV,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.2267939129999,44.9356498450001,1635,Aug14,2149Aug14,Acetone,16.9,ug/m3,67-64-1,590000,ug/m3,REL,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.2267939129999,44.9356498450001,1636,Aug14,2149Aug14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.2267939129999,44.9356498450001,1637,Aug14,2149Aug14,Ethanol,14,ug/m3,64-17-5,1900000,ug/m3,REL,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.2267939129999,44.9356498450001,1638,Aug14,2149Aug14,Ethylbenzene,0.73,ug/m3,100-41-4,10000,ug/m3,HRV,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.2267939129999,44.9356498450001,1639,Aug14,2149Aug14,m&p-Xylene,2.7,ug/m3,179601-23-1,350000,ug/m3,REL,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.2267939129999,44.9356498450001,1640,Aug14,2149Aug14,n-Heptane,2,ug/m3,142-82-5,350000,ug/m3,REL,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.2267939129999,44.9356498450001,1641,Aug14,2149Aug14,Toluene,9.9,ug/m3,108-88-3,400,ug/m3,HRV,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.2267939129999,44.9356498450001,1642,Aug14,2149Aug14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1643,Aug14,2153Aug14,2-Butanone (MEK),3.8,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1644,Aug14,2153Aug14,Acetone,10.7,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1645,Aug14,2153Aug14,Benzene,0.77,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1646,Aug14,2153Aug14,Chloromethane,0.66,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1647,Aug14,2153Aug14,Dichlorodifluoromethane,2,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1648,Aug14,2153Aug14,Ethanol,11.3,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1649,Aug14,2153Aug14,m&p-Xylene,1.4,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1650,Aug14,2153Aug14,n-Hexane,1.1,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1651,Aug14,2153Aug14,o-Xylene,1,ug/m3,95-47-6,0,N/A,N/A,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1652,Aug14,2153Aug14,Propylene,1.6,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1653,Aug14,2153Aug14,Toluene,0.96,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1654,Aug14,2153Aug14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.275319924,44.9585387270001,1655,Aug14,2153Aug14,Vinyl acetate,2.1,ug/m3,108-05-4,200,ug/m3,HRV,,Volunteer,2418 Stevens Ave,Minneapolis,MN,55404
-93.2119547949999,44.9845238340001,1656,Aug14,2156Aug14,2-Propanol,3.8,ug/m3,67-63-0,980000,ug/m3,REL,Kohl & Madden Printing Inc Corp SE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.2119547949999,44.9845238340001,1657,Aug14,2156Aug14,Acetone,17.8,ug/m3,67-64-1,590000,ug/m3,REL,Kohl & Madden Printing Inc Corp SE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.2119547949999,44.9845238340001,1658,Aug14,2156Aug14,Ethanol,7.3,ug/m3,64-17-5,1900000,ug/m3,REL,Kohl & Madden Printing Inc Corp SE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.2119547949999,44.9845238340001,1659,Aug14,2156Aug14,Toluene,1.5,ug/m3,108-88-3,400,ug/m3,HRV,Kohl & Madden Printing Inc Corp SE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.261259782,44.92907949,1660,Aug14,2161Aug14,2-Butanone (MEK),3,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.261259782,44.92907949,1661,Aug14,2161Aug14,Acetone,12.4,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.261259782,44.92907949,1662,Aug14,2161Aug14,Dichlorodifluoromethane,3,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.261259782,44.92907949,1663,Aug14,2161Aug14,Ethanol,13.8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.261259782,44.92907949,1664,Aug14,2161Aug14,Methylene Chloride,2.4,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.261259782,44.92907949,1665,Aug14,2161Aug14,n-Heptane,1.2,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.261259782,44.92907949,1666,Aug14,2161Aug14,Propylene,1.3,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.261259782,44.92907949,1667,Aug14,2161Aug14,Toluene,1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.261259782,44.92907949,1668,Aug14,2161Aug14,Trichlorofluoromethane,0.94,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,4048 Elliot Ave S,Minneapolis,MN,55407
-93.290131355,45.0406791360001,1669,Aug14,2164Aug14,2-Butanone (MEK),1.6,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1670,Aug14,2164Aug14,Acetone,10.6,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1671,Aug14,2164Aug14,Chloromethane,0.45,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1672,Aug14,2164Aug14,Dichlorodifluoromethane,2.7,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1673,Aug14,2164Aug14,Ethanol,14.6,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1674,Aug14,2164Aug14,Methylene Chloride,2.1,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1675,Aug14,2164Aug14,n-Heptane,1.4,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1676,Aug14,2164Aug14,Propylene,1.1,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1677,Aug14,2164Aug14,Toluene,1.3,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.290131355,45.0406791360001,1678,Aug14,2164Aug14,Trichlorofluoromethane,0.98,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,55430
-93.257163395,44.948333502,1679,Aug14,2192Aug14,2-Butanone (MEK),1.4,ug/m3,78-93-3,10000,ug/m3,HRV,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395,44.948333502,1680,Aug14,2192Aug14,2-Hexanone,0.95,ug/m3,591-78-6,4000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395,44.948333502,1681,Aug14,2192Aug14,Acetone,10.5,ug/m3,67-64-1,590000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395,44.948333502,1682,Aug14,2192Aug14,Dichlorodifluoromethane,3.2,ug/m3,75-71-8,4950000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395,44.948333502,1683,Aug14,2192Aug14,Ethanol,13.4,ug/m3,64-17-5,1900000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395,44.948333502,1684,Aug14,2192Aug14,Methylene Chloride,3.4,ug/m3,75-09-2,20,ug/m3,HRV,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406
-93.257163395,44.948333502,1685,Aug14,2192Aug14,n-Heptane,0.85,ug/m3,142-82-5,350000,ug/m3,REL,Falconer's Cleaners SW Corner,business,1229 Lake St E,Minneapolis,MN,55406
